Measured Data,,,,,,,,,,,,Obtained from measured data,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
MD,DTC,DTS,GR,DEN,NEU,RES-SHT,RES-MED,RES-DEP,Hole Size,Caliper,,Poisson,Vp (Measured),Vs (Measured),
(ft),(micro-sec/ft),(micro-sec/ft),(GRAPI),(g/cc),(PU),(Ohms-m),(Ohms-m),(Ohms-m),(Inches),(Inches),,Unitless,(km/s),(km/s),
11095.80052,104.2645,191.642,254.0403,2.266,38.84,4.0942,5.4225,4.3026,8.5,8.5782,,0.289772844,2.923334404,1.590465556,1.941996957
11096.12861,104.321,192.1883,250.5217,2.2646,39.87,3.9606,5.5557,4.2832,8.5,8.6018,,0.291143553,2.921751134,1.585944618,1.94154504
11096.45669,104.3522,192.6738,248.0378,2.2637,41.49,3.8961,5.4431,4.22,8.5,8.6716,,0.292455213,2.920877567,1.58194835,1.941350347
11096.78478,104.3834,193.159,252.9684,2.2641,42.33,3.9645,5.3458,4.1703,8.5,8.5781,,0.293751688,2.920004522,1.577974622,1.940598635
11097.11286,104.4251,193.5524,259.9097,2.2673,42.12,4.1532,5.1373,4.2132,8.5,8.5782,,0.294701592,2.918838478,1.57476735,1.938454309
11097.44094,104.4867,193.7709,262.1379,2.2741,41.13,4.292,4.9373,4.2705,8.5,8.625,,0.295013198,2.917117681,1.57299161,1.934412859
11097.76903,104.5483,193.9891,260.4931,2.2832,40.82,4.3583,4.593,4.4093,8.5,8.6249,,0.295322769,2.915398911,1.571222301,1.929416594
11098.09711,104.57,194.1043,255.1103,2.2913,41.64,4.3794,4.0373,4.5014,8.5,8.6017,,0.295545382,2.914793918,1.570289788,1.925603546
11098.4252,104.4974,193.9748,250.1411,2.2949,42.26,4.3377,3.8473,4.4631,8.5,8.6249,,0.295561008,2.916818983,1.571338133,1.925429382
11098.75328,104.4249,193.8453,244.8117,2.2928,42.85,4.2427,4.0504,4.3409,8.5,8.5781,,0.295576101,2.918844069,1.572387878,1.927648338
11099.08136,104.3967,193.6579,240.0954,2.2864,42.56,4.2241,4.3155,4.3186,8.5,8.5781,,0.295174041,2.919632517,1.573909456,1.930865782
11099.40945,104.5019,193.2959,241.8446,2.2791,42.48,4.2607,4.5651,4.3278,8.5,8.5782,,0.293503226,2.916693381,1.576857036,1.932008734
11099.73753,104.607,192.9336,235.2636,2.2718,42.41,4.3484,4.6333,4.3,8.5,8.625,,0.291812931,2.913762941,1.579818134,1.933166087
11100.06562,104.6966,192.5195,235.163,2.2675,43.07,4.5025,4.6159,4.3521,8.5,8.625,,0.29003106,2.911269325,1.583216246,1.933342226
11100.3937,104.7244,191.8992,235.109,2.2656,43.29,4.6624,4.7248,4.3841,8.5,8.625,,0.287934947,2.910496503,1.588333875,1.933639298
11100.72178,104.752,191.2792,227.8864,2.2656,42.52,4.7961,5.0038,4.3956,8.5,8.6251,,0.285807374,2.909729647,1.593482198,1.933129824
11101.04987,104.7619,190.7221,226.6627,2.2664,41.19,4.7337,5.3442,4.3345,8.5,8.6483,,0.283954438,2.909454678,1.598136765,1.932605965
11101.37795,104.6737,190.5144,227.4188,2.2666,40.97,4.5184,5.9464,4.2441,8.5,8.625,,0.283801309,2.911906238,1.599879064,1.934149076
11101.70604,104.5856,190.3067,219.7591,2.2653,41.73,4.3263,6.3569,4.2866,8.5,8.625,,0.28364715,2.914359147,1.601625166,1.936333717
11102.03412,104.5271,190.1552,211.5889,2.2635,43.63,4.2704,6.1712,4.2015,8.5,8.625,,0.283500225,2.915990207,1.602901209,1.938187605
11102.3622,104.7203,190.4797,206.5472,2.263,45.57,4.2484,5.5678,4.1728,8.5,8.625,,0.283412358,2.910610455,1.600170517,1.934825524
11102.69029,104.9134,190.8041,198.7608,2.2637,46.55,4.1447,5.0387,4.1027,8.5,8.625,,0.283325023,2.905253285,1.59744995,1.930965727
11103.01837,105.1024,191.1106,192.0972,2.2638,46.26,3.9732,4.5772,4.0597,8.5,8.625,,0.283203984,2.900028924,1.594887986,1.927450803
11103.34646,105.2237,191.1229,192.5208,2.2618,45.55,3.8452,4.2084,3.9934,8.5,8.625,,0.282525634,2.896685823,1.594785345,1.926079877
11103.67454,105.3451,191.1352,191.3502,2.2578,44.98,3.7542,3.9551,3.9363,8.5,8.625,,0.28184475,2.893347674,1.594682717,1.925563693
11104.00262,105.4655,191.1477,189.2666,2.2534,44.34,3.6209,3.7218,3.8923,8.5,8.625,,0.281168543,2.890044612,1.594578433,1.925242329
11104.33071,105.6042,191.2575,189.3676,2.25,43.6,3.5297,3.5098,3.8634,8.5,8.625,,0.28070228,2.886248842,1.593662994,1.924165895
11104.65879,105.7419,191.3665,185.2657,2.2483,42.88,3.4922,3.2593,3.8898,8.5,8.625,,0.280238942,2.88249029,1.592755263,1.922386566
11104.98688,105.8796,191.4768,187.3708,2.2481,42.41,3.4418,3.1476,3.9328,8.5,8.625,,0.279779503,2.878741514,1.591837758,1.919971835
11105.31496,106.0182,192.1618,188.0897,2.2489,41.9,3.3894,3.0562,3.8569,8.5,8.625,,0.281209062,2.87497807,1.586163327,1.917120733
11105.64304,106.1569,192.8712,190.4507,2.2504,41.18,3.3859,2.856,3.8859,8.5,8.625,,0.282697994,2.871221748,1.580329256,1.913977708
11105.97113,106.2954,193.5793,191.3646,2.2525,40.47,3.3305,2.9905,3.8134,8.5,8.625,,0.284163457,2.867480625,1.574548518,1.910592604
11106.29921,106.3403,193.7832,195.1754,2.2545,40.12,3.2413,3.336,3.7315,8.5,8.625,,0.284552623,2.86626989,1.572891768,1.908938608
11106.6273,106.3761,193.938,196.7358,2.2558,40.07,3.2554,3.5012,3.7225,8.5,8.625,,0.284837178,2.865305271,1.571636296,1.907746223
11106.95538,106.4112,194.0935,199.6734,2.2568,40.13,3.3426,3.5115,3.7635,8.5,8.625,,0.28512718,2.864360143,1.570377164,1.906694375
11107.28346,106.1402,194.5436,198.9227,2.2585,40.26,3.4669,3.5688,3.7753,8.5,8.625,,0.288090313,2.871673504,1.566743907,1.910843035
11107.61155,105.821,195.0403,201.5676,2.2612,40.6,3.5423,3.6942,3.8111,8.5,8.625,,0.291412352,2.880335661,1.562753954,1.915462319
11107.93963,105.5033,195.5366,203.0786,2.264,41.01,3.6228,3.7734,3.8681,8.5,8.625,,0.294659383,2.889009159,1.55878746,1.920041906
11108.26772,105.7895,195.8698,205.0981,2.2647,41.21,3.6722,3.8449,3.8795,8.5,8.625,,0.29407523,2.881193313,1.55613576,1.914551522
11108.5958,106.2123,196.1661,213.1099,2.2628,41.16,3.6856,4.1076,3.8213,8.5,8.625,,0.292628365,2.869724128,1.553785287,1.90773068
11108.92388,106.6346,196.4618,220.4185,2.2592,41.32,3.7038,4.5698,3.7954,8.5,8.6249,,0.291177326,2.858359294,1.551446643,1.901688932
11109.25197,106.8375,196.5655,223.7869,2.2555,41.97,3.7623,4.7895,3.8353,8.5,8.5782,,0.290362207,2.852930853,1.550628162,1.899633545
11109.58005,106.974,196.6109,237.211,2.2527,43.02,3.8779,4.5852,3.8679,8.5,8.625,,0.289738635,2.849290482,1.550270102,1.898388296
11109.90814,107.1105,196.6556,247.1971,2.2499,43.85,3.9919,4.1606,3.9051,8.5,8.6249,,0.289111467,2.845659389,1.549917724,1.897148419
11110.23622,107.2237,196.4129,254.6424,2.2469,44.34,4.043,4.046,3.9145,8.5,8.6015,,0.287731674,2.842655122,1.551832899,1.896410281
11110.5643,107.3279,196.0581,265.6313,2.2444,44.29,4.1276,4.056,3.9575,8.5,8.5782,,0.286042127,2.839895311,1.554641201,1.895624009
11110.89239,107.4319,195.7028,261.6466,2.2434,43.82,4.2392,4.1256,4.02,8.5,8.625,,0.284333192,2.837146136,1.557463664,1.894210974
11111.22047,107.4038,195.1434,259.6084,2.2434,43.61,4.269,4.5824,4.0478,8.5,8.625,,0.282719621,2.837888417,1.561928305,1.894706555
11111.54856,107.3111,194.4843,261.3031,2.2424,43.91,4.2297,5.608,4.0341,8.5,8.6249,,0.281141362,2.840339909,1.567221621,1.896766076
11111.87664,107.2179,193.8252,253.5102,2.2394,45.15,4.1178,6.7041,4.0048,8.5,8.5781,,0.279544255,2.842808897,1.572550938,1.89968603
11112.20472,106.9814,193.1325,250.938,2.234,46.56,4.0506,7.2181,3.9717,8.5,8.5781,,0.278670338,2.849093394,1.578191138,1.906185235
11112.53281,106.6585,192.4198,248.8941,2.2261,47.35,4.0989,7.1776,4.0275,8.5,8.5782,,0.278239246,2.857718794,1.58403657,1.915345635
11112.86089,106.3352,191.7073,248.3907,2.2162,46.72,4.2452,6.788,4.1246,8.5,8.625,,0.277807218,2.866407361,1.589923806,1.925455275
11113.18898,105.8867,191.1121,248.0893,2.2063,45.78,4.4953,6.083,4.2228,8.5,8.625,,0.278522767,2.878548486,1.594875468,1.937944193
11113.51706,105.346,190.6033,241.5134,2.2007,45.15,4.853,5.2903,4.3455,8.5,8.625,,0.280083805,2.893322955,1.599132859,1.950367677
11113.84514,104.8051,190.0948,241.315,2.2023,45.15,5.0354,5.0462,4.4126,8.5,8.625,,0.281644756,2.908255419,1.603410509,1.959721271
11114.17323,104.2315,189.6915,240.5701,2.2111,45.41,4.9685,5.0421,4.422,8.5,8.6249,,0.28374233,2.924259941,1.606819494,1.966580745
11114.50131,103.6284,189.3823,238.45,2.2245,44.8,4.7549,4.8269,4.3888,8.5,8.5781,,0.286307033,2.941278646,1.60944291,1.972059276
11114.8294,103.0255,189.0731,239.3365,2.2388,43.66,4.4885,4.5732,4.3165,8.5,8.5781,,0.28884993,2.958490859,1.612074906,1.977254546
11115.15748,102.4876,188.7814,242.0562,2.2507,42.74,4.3076,4.49,4.2256,8.5,8.5781,,0.291051724,2.97401832,1.614565842,1.982370535
11115.48556,102.0201,188.5087,246.032,2.2573,42.46,4.1943,4.2825,4.1614,8.5,8.5782,,0.29289364,2.987646552,1.616901501,1.988541125
11115.81365,101.5529,188.2357,246.1553,2.2587,42.49,4.1112,3.8892,4.1262,8.5,8.6017,,0.294722932,3.001391393,1.619246508,1.997070318
11116.14173,101.2281,187.908,245.2346,2.2558,42.96,4.0648,3.7341,4.117,8.5,8.625,,0.295566787,3.011021643,1.622070375,2.004765505
11116.46982,101.0903,187.5079,244.9704,2.2498,43.58,4.0242,3.932,4.1274,8.5,8.625,,0.295123024,3.01512608,1.625531511,2.010173397
11116.7979,100.9527,187.1079,244.3892,2.2417,44.37,3.9349,4.5172,4.1333,8.5,8.6249,,0.294675617,3.019235741,1.629006579,2.016546672
11117.12598,100.9299,186.7225,246.8878,2.2331,45.12,3.8344,5.2024,4.112,8.5,8.6015,,0.293608476,3.019917785,1.63236889,2.020882364
11117.45407,101.0907,186.3607,251.7162,2.2263,44.9,3.7949,5.2857,4.1083,8.5,8.5781,,0.291535686,3.01511415,1.635537965,2.020746874
11117.78215,101.2515,185.9991,252.6867,2.223,43.71,3.8035,4.6978,4.0995,8.5,8.5782,,0.289435776,3.010325773,1.638717607,2.019034619
11118.11024,101.4802,185.7147,253.8833,2.2229,42.04,3.858,3.9317,4.1039,8.5,8.6249,,0.287153797,3.003541578,1.641227108,2.01452975
11118.43832,101.8423,185.5822,254.2214,2.2261,40.43,3.8886,3.5745,4.1302,8.5,8.6017,,0.284538252,2.992862494,1.642398894,2.00592379
11118.7664,102.2044,185.45,251.0845,2.2329,39.44,3.9206,3.3497,4.1697,8.5,8.625,,0.281889345,2.982259081,1.643569695,1.995771115
11119.09449,102.5669,185.3929,252.2951,2.2455,38.62,3.9857,3.4085,4.2098,8.5,8.625,,0.27946074,2.971718946,1.644075906,1.983130087
11119.42257,102.9307,185.5213,251.4692,2.2632,37.78,4.0658,3.5466,4.2544,8.5,8.625,,0.277640504,2.961215653,1.642938035,1.968378303
11119.75066,103.2944,185.6497,257.5131,2.2824,37.17,4.1496,3.6447,4.2862,8.5,8.625,,0.275809,2.950789201,1.641801737,1.953180168
11120.07874,103.628,185.8155,256.4395,2.2981,37.04,4.1963,3.668,4.299,8.5,8.625,,0.274287991,2.941289999,1.640336786,1.940230757
11120.40682,103.8663,186.0993,255.3693,2.3077,37.47,4.1888,3.671,4.2798,8.5,8.625,,0.273782232,2.93454181,1.637835285,1.93174869
11120.73491,104.1045,186.383,255.5127,2.3143,38.27,4.1773,3.6454,4.2638,8.5,8.625,,0.273277201,2.927827327,1.635342279,1.924578511
11121.06299,104.3046,186.6865,256.1325,2.3196,39.06,4.1642,3.7532,4.2398,8.5,8.625,,0.273083844,2.922210526,1.63268367,1.918690612
11121.39108,104.3452,187.0726,255.9862,2.3224,39.36,4.1232,3.9342,4.2074,8.5,8.625,,0.274186706,2.921073514,1.629313967,1.91678753
11121.71916,104.3858,187.4588,254.9699,2.3185,39.08,4.0868,4.1651,4.1694,8.5,8.625,,0.275280223,2.919937386,1.625957277,1.917652843
11122.04724,104.3989,187.8811,251.2447,2.3078,38.65,4.0583,4.6535,4.1385,8.5,8.625,,0.276658789,2.919570992,1.622302616,1.921852068
11122.37533,104.2497,188.5164,255.9192,2.2943,38.6,4.0525,5.109,4.116,8.5,8.625,,0.279736337,2.923749421,1.616835458,1.930256601
11122.70341,104.1006,189.1517,253.9624,2.2841,39.02,4.0766,5.2544,4.1064,8.5,8.6249,,0.28275234,2.927937015,1.611405026,1.93733254
11123.0315,103.944,189.8048,254.2482,2.2813,39.89,4.1251,5.2593,4.1256,8.5,8.6015,,0.285810674,2.932348187,1.605860337,1.941441626
11123.35958,103.7169,190.6222,258.7272,2.2833,40.62,4.1666,4.8943,4.1284,8.5,8.5782,,0.289731199,2.938768899,1.598974306,1.944840307
11123.68766,103.4897,191.4396,263.7919,2.285,41.23,4.1915,4.4436,4.1157,8.5,8.6017,,0.293551852,2.945220635,1.592147079,1.948384798
11124.01575,103.2538,192.2476,269.8419,2.2821,42.02,4.1789,4.0716,4.0983,8.5,8.625,,0.297295776,2.951949468,1.585455423,1.954076597
11124.34383,102.8491,192.8756,267.516,2.2733,42.4,4.1567,4.0137,4.0665,8.5,8.625,,0.301338811,2.963565068,1.580293205,1.965559029
11124.67192,102.4443,193.5035,267.0307,2.2603,42.64,4.1444,4.102,4.0404,8.5,8.6249,,0.305281751,2.975275345,1.575165307,1.978992375
11125,102.0406,194.1305,260.8332,2.2449,42.17,4.12,4.3186,4.0252,8.5,8.6017,,0.309119602,2.987046333,1.57007786,1.993624945
11125.32808,102.1103,194.2062,255.8968,2.2297,41.86,4.0824,4.7132,4.0102,8.5,8.6249,,0.308964985,2.985007389,1.569465856,1.999043265
11125.65617,102.18,194.2819,250.6769,2.219,40.82,4.017,5.2283,3.982,8.5,8.5781,,0.308810374,2.982971227,1.56885433,2.002490264
11125.98425,102.2495,194.3561,249.4548,2.2163,39.71,3.9352,5.8032,3.9555,8.5,8.5781,,0.30865272,2.980943672,1.568255383,2.002347715
11126.31234,102.199,193.8024,247.2091,2.223,39.24,3.8455,6.3777,3.9467,8.5,8.5782,,0.307399266,2.982416658,1.572735941,2.00031589
11126.64042,102.1424,193.2166,243.9065,2.2357,39.4,3.7911,6.5966,3.9298,8.5,8.625,,0.306073774,2.984069299,1.57750421,1.995731633
11126.9685,102.0858,192.6306,239.9596,2.2506,40.19,3.8021,6.2455,3.9142,8.5,8.625,,0.304731199,2.985723774,1.582303123,1.990217171
11127.29659,102.0936,191.8982,239.7236,2.2639,40.61,3.8409,5.5106,3.9368,8.5,8.625,,0.302606321,2.985495663,1.588342152,1.984210872
11127.62467,102.1083,191.1502,242.8162,2.2742,40.46,3.8847,4.5334,3.9519,8.5,8.625,,0.300360227,2.985065857,1.594557578,1.979427454
11127.95276,102.1227,190.4025,239.6268,2.2822,40.2,3.9049,3.8523,3.9619,8.5,8.625,,0.298075063,2.984644942,1.600819317,1.975676452
11128.28084,102.0002,189.7818,241.1833,2.2869,39.98,3.8681,3.6928,3.9789,8.5,8.625,,0.296899935,2.988229435,1.606054954,1.976015524
11128.60892,101.8544,189.1825,234.3708,2.2872,39.8,3.8333,3.5085,4.0161,8.5,8.625,,0.295907274,2.992506951,1.61114268,1.97871432
11128.93701,101.709,188.5839,230.4968,2.283,39.69,3.7673,3.6421,3.9366,8.5,8.625,,0.294903598,2.996784945,1.616256743,1.983364897
11129.26509,101.7173,188.2862,227.7858,2.2772,39.81,3.6616,3.9801,3.9249,8.5,8.625,,0.293939612,2.996540412,1.618812212,1.985727048
11129.59318,101.7623,188.0602,224.287,2.2734,40.02,3.5685,4.2454,3.9285,8.5,8.6249,,0.29298038,2.99521532,1.620757608,1.986507096
11129.92126,101.8075,187.8346,223.3895,2.2729,40.02,3.5461,4.0894,3.9013,8.5,8.6017,,0.292014729,2.993885519,1.62270423,1.985843526
11130.24934,101.9502,187.7847,223.7003,2.2742,38.89,3.5734,3.8444,3.9007,8.5,8.625,,0.291030225,2.989694969,1.623135431,1.982497065
11130.57743,102.1238,187.7904,222.7155,2.275,37.88,3.616,3.6991,3.9673,8.5,8.625,,0.290036928,2.984612793,1.623086164,1.978779014
11130.90551,102.297,187.7963,224.7514,2.274,37.33,3.6213,3.7426,4.0103,8.5,8.6249,,0.289042222,2.979559518,1.623035172,1.975863028
11131.2336,102.3423,187.8819,228.8805,2.2725,37.52,3.6241,3.8224,4.007,8.5,8.5782,,0.289050008,2.978240669,1.622295708,1.975640151
11131.56168,102.3356,187.9998,227.6657,2.2725,37.46,3.6435,3.904,4.0401,8.5,8.625,,0.289465085,2.978435657,1.621278321,1.975769498
11131.88976,102.3302,188.1176,228.7022,2.2746,37.8,3.6542,4.0368,4.0755,8.5,8.625,,0.289870971,2.97859283,1.620263069,1.974961447
11132.21785,102.8424,188.2501,234.0773,2.2775,38.31,3.6563,4.1543,4.0531,8.5,8.625,,0.287290754,2.963758139,1.619122646,1.963873757
11132.54593,103.6169,188.3899,241.4019,2.2797,38.87,3.6786,4.1809,4.0505,8.5,8.6249,,0.283139389,2.941605086,1.617921131,1.948253738
11132.87402,104.3908,188.5297,249.6077,2.2815,39.6,3.7268,4.1469,4.0875,8.5,8.578,,0.278920813,2.91979753,1.616721397,1.933047386
11133.2021,104.898,188.6362,258.682,2.2842,40.15,3.7839,4.1264,4.1186,8.5,8.5393,,0.276168044,2.905679803,1.615808631,1.922563492
11133.53018,105.2387,188.722,267.3968,2.2876,40.83,3.857,4.0977,4.1081,8.5,8.625,,0.274351696,2.896272949,1.615074024,1.914914749
11133.85827,105.5793,188.8078,270.7546,2.2882,41.99,3.9531,4.0376,4.1475,8.5,8.625,,0.272523405,2.88692954,1.614340086,1.908486946
11134.18635,105.8899,188.8806,273.6809,2.2811,42.89,4.0745,4.0274,4.2575,8.5,8.6249,,0.270825847,2.878461496,1.613717873,1.905848007
11134.51444,106.1776,188.9436,282.6825,2.2662,43.6,4.1263,4.1748,4.256,8.5,8.578,,0.269227828,2.870661985,1.613179806,1.90692205
11134.84252,106.4647,189.0065,295.6849,2.2476,44.24,4.1675,4.2834,4.2368,8.5,8.547,,0.267623513,2.862920762,1.612642951,1.909632583
11135.1706,106.5175,189.0686,305.4854,2.231,45.08,4.2911,4.2974,4.3421,8.5,8.5781,,0.26750958,2.861501631,1.612113275,1.915773725
11135.49869,106.354,189.1298,318.1543,2.2196,46.36,4.4193,4.4299,4.3769,8.5,8.5781,,0.268771906,2.865900671,1.611591616,1.923639898
11135.82677,106.1909,189.1912,323.9867,2.2132,47.09,4.4878,4.7154,4.3776,8.5,8.5782,,0.270024924,2.870302446,1.611068591,1.929378036
11136.15486,106.1742,189.328,322.9826,2.2101,46.79,4.5695,5.2265,4.4272,8.5,8.6249,,0.270614913,2.870753912,1.609904504,1.931034367
11136.48294,106.3216,189.5493,324.327,2.2093,45.82,4.6267,5.9712,4.4663,8.5,8.5782,,0.270468198,2.866774014,1.608024931,1.928706361
11136.81102,106.4691,189.7706,324.5342,2.2106,44.52,4.6295,6.7472,4.4421,8.5,8.625,,0.270321105,2.862802447,1.606149741,1.925467963
11137.13911,106.6295,189.9857,319.6142,2.2146,43.59,4.6248,7.4467,4.4379,8.5,8.625,,0.270071165,2.858496007,1.604331273,1.920834476
11137.46719,106.8078,190.1926,309.5416,2.2205,42.91,4.6335,8.0889,4.4822,8.5,8.625,,0.269679806,2.853724166,1.60258601,1.915078604
11137.79528,106.9861,190.4,304.1323,2.2266,42.32,4.6443,8.4822,4.4821,8.5,8.625,,0.269290422,2.84896823,1.600840336,1.909266287
11138.12336,107.2009,190.8198,295.6794,2.2312,41.99,4.6798,8.4131,4.4794,8.5,8.625,,0.269422999,2.843259711,1.597318517,1.903475453
11138.45144,107.4761,191.5917,297.7596,2.2337,41.88,4.7407,8.1392,4.5525,8.5,8.6249,,0.270412838,2.835979348,1.590883112,1.897538699
11138.77953,107.751,192.3635,308.2259,2.235,42.32,4.8212,7.9362,4.6324,8.5,8.5781,,0.271392162,2.828744049,1.584500178,1.89214707
11139.10761,107.9522,193.0467,322.0502,2.2347,42.86,4.8824,7.668,4.6564,8.5,8.5781,,0.272507753,2.82347187,1.578892568,1.888747275
11139.4357,108.0028,193.5489,332.1974,2.2319,43.84,4.9614,7.281,4.6165,8.5,8.5782,,0.273911726,2.822149055,1.574795827,1.88904621
11139.76378,108.0532,194.0509,344.3969,2.2253,44.76,5.0564,6.936,4.705,8.5,8.625,,0.275300651,2.820832701,1.570721909,1.890963063
11140.09186,108.0465,194.4605,357.9194,2.2151,45.62,5.1296,6.5499,4.7252,8.5,8.6249,,0.276708663,2.821007622,1.567413434,1.895429305
11140.41995,107.8935,194.6332,367.518,2.2028,45.93,5.2204,6.0381,4.7062,8.5,8.6014,,0.278191113,2.825007994,1.566022652,1.903409126
11140.74803,107.7405,194.8058,369.0123,2.1908,45.52,5.2939,5.5375,4.7735,8.5,8.5468,,0.279661174,2.829019728,1.564635139,1.911325306
11141.07612,107.61,194.9208,373.3045,2.181,44.93,5.3448,5.0941,4.8323,8.5,8.5236,,0.280801436,2.832450516,1.563712031,1.917937711
11141.4042,107.5536,194.8464,374.7754,2.1737,45.1,5.3759,4.8678,4.8445,8.5,8.5779,,0.280891263,2.833935824,1.564309117,1.922162979
11141.73228,107.4972,194.772,370.9867,2.1697,45.23,5.4099,4.8091,4.8765,8.5,8.5237,,0.280981122,2.83542269,1.56490666,1.924943407
11142.06037,107.4608,194.6667,363.7597,2.1698,45.1,5.4604,4.9282,4.936,8.5,8.625,,0.280853763,2.836383128,1.565753157,1.925551067
11142.38845,107.5127,194.4257,349.7034,2.1751,44.73,5.4927,5.2067,4.9359,8.5,8.625,,0.279764943,2.83501391,1.567693983,1.922275275
11142.71654,107.5645,194.1846,339.6144,2.1847,43.98,5.4816,5.6086,4.8846,8.5,8.625,,0.27866848,2.833648648,1.569640435,1.917123521
11143.04462,107.6153,193.9406,326.121,2.1967,43.47,5.4412,6.2165,4.8783,8.5,8.625,,0.277560393,2.832311019,1.571615227,1.91097747
11143.3727,107.6592,193.6777,311.9583,2.209,43.72,5.3627,6.8715,4.8669,8.5,8.625,,0.276422488,2.831156093,1.573748552,1.904872694
11143.70079,107.7031,193.4149,298.7747,2.2205,44.61,5.2743,7.3475,4.8287,8.5,8.625,,0.275276195,2.830002108,1.575886863,1.899159194
11144.02887,107.7351,193.1845,288.5111,2.2314,45.4,5.1908,7.8136,4.7791,8.5,8.625,,0.274303435,2.829161527,1.577766332,1.893952266
11144.35696,107.6462,193.2832,284.6927,2.2404,45.59,5.1344,8.1226,4.7849,8.5,8.625,,0.275176685,2.831498,1.576960646,1.891705285
11144.68504,107.5572,193.382,279.9726,2.2462,45.09,5.0969,8.17,4.777,8.5,8.6249,,0.276046725,2.83384097,1.576154968,1.890824685
11145.01312,107.4704,193.4881,280.9619,2.247,44.72,5.0558,8.5334,4.714,8.5,8.6015,,0.27692377,2.836129762,1.575290677,1.892014939
11145.34121,107.4328,193.7622,279.1588,2.2438,44.61,5.0646,8.5961,4.7367,8.5,8.5782,,0.278059115,2.837122369,1.573062238,1.89402626
11145.66929,107.3952,194.0365,279.9592,2.2394,44.96,5.0922,8.3528,4.7389,8.5,8.6017,,0.279186377,2.83811567,1.570838476,1.896549816
11145.99738,107.3578,194.3136,279.1298,2.2362,45.99,5.1022,8.0823,4.6875,8.5,8.625,,0.28031292,2.839104378,1.568598389,1.898567481
11146.32546,107.5169,194.8692,284.9003,2.2366,46.93,5.1379,7.5309,4.7001,8.5,8.625,,0.281179854,2.834903164,1.564126091,1.895588513
11146.65354,107.6773,195.4296,294.4798,2.2413,47.36,5.2015,6.7168,4.7551,8.5,8.625,,0.28204643,2.83068019,1.559640914,1.890779173
11146.98163,107.8378,195.9892,300.6772,2.2502,47.32,5.2074,6.1145,4.7486,8.5,8.625,,0.28290168,2.826467157,1.555187735,1.884227697
11147.30971,108.042,196.2205,301.2185,2.2602,47.05,5.1258,5.7403,4.6861,8.5,8.625,,0.282457509,2.821125118,1.553354517,1.876501485
11147.6378,108.2487,196.4321,295.0945,2.2682,46.68,5.0274,5.3943,4.6538,8.5,8.625,,0.28193626,2.815738203,1.551681217,1.869612488
11147.96588,108.456,196.644,294.8461,2.2724,46.06,4.9539,5.2066,4.6491,8.5,8.625,,0.281412426,2.810356274,1.550009154,1.864313693
11148.29396,108.9234,196.9734,296.9675,2.2727,45.28,4.8869,5.2148,4.627,8.5,8.625,,0.27975397,2.798296785,1.547417062,1.856191235
11148.62205,109.421,197.3167,299.2755,2.2704,44.77,4.8562,5.1566,4.6537,8.5,8.625,,0.27795726,2.785571325,1.5447248,1.848685752
11148.95013,109.9183,197.6597,305.5306,2.2663,44.91,4.8573,5.0497,4.706,8.5,8.625,,0.276153565,2.77296865,1.542044231,1.841985726
11149.27822,110.3069,197.919,307.173,2.2607,45.64,4.8108,5.0813,4.6862,8.5,8.625,,0.274709881,2.763199764,1.540023949,1.837768553
11149.6063,110.6758,198.1633,308.8694,2.2534,46.33,4.6462,5.4077,4.6074,8.5,8.625,,0.273328427,2.75398958,1.538125374,1.834607429
11149.93438,111.0444,198.4076,311.9304,2.2451,46.44,4.5002,5.6891,4.5849,8.5,8.625,,0.271944001,2.744848007,1.536231475,1.831894488
11150.26247,111.3052,198.6568,310.5612,2.2374,45.94,4.4087,5.8148,4.5605,8.5,8.625,,0.271218136,2.738416534,1.534304388,1.830744303
11150.59055,111.5387,198.9073,313.5206,2.2321,45.36,4.3091,5.7452,4.4779,8.5,8.625,,0.270660049,2.732683813,1.532372115,1.829079408
11150.91864,111.7713,199.1576,321.713,2.2308,45.16,4.2414,5.4,4.4376,8.5,8.625,,0.270106778,2.726997002,1.53044624,1.825804792
11151.24672,111.5564,199.2979,322.6089,2.2332,45.26,4.2156,5.1387,4.4206,8.5,8.625,,0.271862304,2.732250234,1.529368849,1.828338743
11151.5748,111.1935,199.4016,319.3245,2.2387,45.36,4.1944,4.86,4.3827,8.5,8.625,,0.274354988,2.741167424,1.528573492,1.832051224
11151.90289,110.8312,199.5054,319.96,2.2463,45.56,4.1988,4.486,4.4213,8.5,8.625,,0.276815619,2.750128123,1.527778195,1.834928088
11152.23097,110.6912,199.5754,316.8509,2.255,46.2,4.2421,4.114,4.5196,8.5,8.625,,0.27785497,2.753606429,1.527242335,1.833701304
11152.55906,110.6447,199.6312,315.9146,2.2629,47.05,4.2836,3.9018,4.5715,8.5,8.625,,0.278303383,2.754763671,1.526815448,1.831266985
11152.88714,110.5981,199.6868,313.6086,2.2688,47.54,4.3167,3.846,4.5696,8.5,8.625,,0.278750614,2.755924378,1.526390327,1.829654928
11153.21522,110.4779,199.6376,311.2358,2.2724,47.44,4.3314,3.9028,4.5738,8.5,8.625,,0.279286573,2.758922825,1.526766501,1.830194146
11153.54331,110.319,199.5332,309.3271,2.2731,47.07,4.2713,4.1301,4.5664,8.5,8.6249,,0.279868563,2.762896691,1.527565337,1.832548069
